Timestamp,Latency (ms),Throughput (Mbps),CPU Usage (%),Memory Usage (%)
1734407870,0,,1.0,44.4
1734407881,0,,0.9,44.4
1734407892,0,,0.8,44.4
1734407903,0,,0.9,44.4
1734407914,0,,0.7,44.4
1734407925,0,,0.5,44.4
1734407936,0,,0.3,44.4
1734407947,0,,1.3,44.5
1734407958,0,,0.3,44.4
1734407969,0,,1.0,43.9
1734407980,0,,0.8,43.9
